tiempo,salida,entrada
1841.7,9.0986,10
1841.8,9.2783,10
1841.9,9.0236,10
1842,9.0172,10
1842.1,9.1816,10
1842.2,9.2925,10
1842.3,9.1439,10
1842.4,9.1018,10
1842.5,9.1227,10
1842.6,9.1668,10
1842.7,9.1725,10
1842.8,9.2231,10
1842.9,9.2541,10
1843,9.095,10
1843.1,9.1073,10
1843.2,9.1833,10
1843.3,9.2151,10
1843.4,9.1278,10
1843.5,9.2322,10
1843.6,9.0287,10
1843.7,9.1856,10
1843.8,9.3666,10
1843.9,9.0785,10
1844,9.2415,10
1844.1,9.0754,10
1844.2,9.1024,10
1844.3,9.2267,10
1844.4,9.1818,10
1844.5,9.0956,10
1844.6,9.2091,10
1844.7,9.1739,10
1844.8,9.2552,10
1844.9,9.0754,10
1845,9.2934,10
1845.1,9.1842,10
1845.2,9.3131,10
1845.3,9.2974,10
1845.4,9.2042,10
1845.5,9.0482,10
1845.6,9.1497,10
1845.7,9.0992,10
1845.8,9.3792,10
1845.9,9.0922,10
1846,9.0698,10
1846.1,9.1736,10
1846.2,9.1192,10
1846.3,9.303,10
1846.4,9.157,10
1846.5,9.2299,10
1846.6,9.3605,10
1846.7,9.1597,10
1846.8,9.2928,10
1846.9,9.2388,10
1847,8.9911,10
1847.1,9.1666,10
1847.2,9.1514,10
1847.3,9.1187,10
1847.4,9.2593,10
1847.5,9.1904,10
1847.6,9.0861,10
1847.7,9.1243,10
1847.8,9.1772,10
1847.9,9.1923,10
1848,9.1272,10
1848.1,9.1539,10
1848.2,9.2621,10
1848.3,9.1111,10
1848.4,9.2345,10
1848.5,9.2275,10
1848.6,9.2568,10
1848.7,9.1301,10
1848.8,9.3172,10
1848.9,9.0569,10
1849,9.1203,10
1849.1,9.2955,10
1849.2,9.0461,10
1849.3,9.1325,10
1849.4,9.0913,10
1849.5,9.2824,10
1849.6,9.235,10
1849.7,9.1109,10
1849.8,9.0869,10
1849.9,9.2806,10
1850,9.2231,10
1850.1,9.0439,10
1850.2,9.2869,10
1850.3,9.08,10
1850.4,9.2258,10
1850.5,9.1972,10
1850.6,9.0187,10
1850.7,9.2906,10
1850.8,9.2745,10
1850.9,9.2002,10
1851,9.2506,10
1851.1,9.1589,10
1851.2,9.1781,10
1851.3,9.2741,10
1851.4,9.3234,10
1851.5,9.1805,10
1851.6,9.2884,10
1851.7,9.2512,10
1851.8,9.0605,10
1851.9,9.2318,10
1852,9.212,10
1852.1,9.2228,10
1852.2,9.2003,10
1852.3,9.2518,10
1852.4,9.2315,10
1852.5,9.3164,10
1852.6,9.2484,10
1852.7,9.1192,10
1852.8,9.2998,10
1852.9,9.3248,10
1853,9.2191,10
1853.1,9.0388,10
1853.2,9.2779,10
1853.3,9.1057,10
1853.4,9.1195,10
1853.5,9.146,10
1853.6,9.2274,10
1853.7,9.2967,10
1853.8,9.2052,10
1853.9,9.2971,10
1854,9.1684,10
1854.1,9.3066,10
1854.2,9.138,10
1854.3,9.188,10
1854.4,9.1483,10
1854.5,9.172,10
1854.6,9.194,10
1854.7,9.2517,10
1854.8,9.2852,10
1854.9,9.3105,10
1855,9.2279,10
1855.1,9.2086,10
1855.2,9.1351,10
1855.3,9.2101,10
1855.4,9.2264,10
1855.5,9.2139,10
1855.6,9.3796,10
1855.7,9.3975,10
1855.8,9.1599,10
1855.9,9.3455,10
1856,9.1966,10
1856.1,9.2249,10
1856.2,9.0925,10
1856.3,9.0739,10
1856.4,9.0975,10
1856.5,9.1899,10
1856.6,9.2936,10
1856.7,9.1059,10
1856.8,9.2748,10
1856.9,9.3791,10
1857,9.2199,10
1857.1,9.3634,10
1857.2,9.3142,10
1857.3,9.237,10
1857.4,9.2506,10
1857.5,9.2256,10
1857.6,9.2846,10
1857.7,9.1851,10
1857.8,9.0894,10
1857.9,9.3361,10
1858,9.1965,10
1858.1,9.1147,10
1858.2,9.1639,10
1858.3,9.3864,10
1858.4,9.2456,10
1858.5,9.1848,10
1858.6,9.1606,10
1858.7,9.2264,10
1858.8,9.0387,10
1858.9,9.1008,10
1859,9.2856,10
1859.1,9.1008,10
1859.2,9.2178,10
1859.3,9.1994,10
1859.4,9.3022,10
1859.5,9.3186,10
1859.6,9.1905,10
1859.7,9.0913,10
1859.8,9.471,10
1859.9,9.2624,10
1860,9.2554,10
1860.1,9.2623,10
1860.2,9.4211,10
1860.3,9.2328,10
1860.4,9.2771,10
1860.5,9.1425,10
1860.6,9.2125,10
1860.7,9.3159,10
1860.8,9.2202,10
1860.9,9.2522,10
1861,9.1951,10
1861.1,9.225,10
1861.2,9.0655,10
1861.3,9.1379,10
1861.4,9.2472,10
1861.5,9.1939,10
1861.6,9.1764,10
1861.7,9.039,10
1861.8,9.0873,10
1861.9,9.1821,10
1862,9.299,10
1862.1,9.204,10
1862.2,9.2363,10
1862.3,9.1127,10
1862.4,9.3969,10
1862.5,9.4505,10
1862.6,9.149,10
1862.7,9.1888,10
1862.8,9.1452,10
1862.9,9.221,10
1863,9.0145,10
1863.1,9.1692,10
1863.2,9.2945,10
1863.3,9.2783,10
1863.4,9.1251,10
1863.5,9.3103,10
1863.6,9.3294,10
1863.7,9.1198,10
1863.8,9.1845,10
1863.9,9.0979,10
1864,9.4383,10
1864.1,9.2621,10
1864.2,9.2574,10
1864.3,9.1541,10
1864.4,9.3942,10
1864.5,9.4165,10
1864.6,9.134,10
1864.7,9.0889,10
1864.8,9.225,10
1864.9,8.9831,10
1865,9.2659,10
1865.1,9.3367,10
1865.2,9.2671,10
1865.3,9.1829,10
1865.4,9.1848,10
1865.5,9.2698,10
1865.6,9.296,10
1865.7,9.2201,10
1865.8,9.1931,10
1865.9,9.2569,10
1866,9.1231,10
1866.1,9.3101,10
1866.2,9.0679,10
1866.3,9.1523,10
1866.4,9.1938,10
1866.5,9.3217,10
1866.6,9.2925,10
1866.7,9.1216,10
1866.8,9.2592,10
1866.9,9.1535,10
1867,9.2502,10
1867.1,9.3437,10
1867.2,9.2732,10
1867.3,9.3359,10
1867.4,9.2294,10
1867.5,9.0848,10
1867.6,9.3281,10
1867.7,9.4034,10
1867.8,9.0739,10
1867.9,9.1126,10
1868,9.1078,10
1868.1,9.1807,10
1868.2,9.1828,10
1868.3,9.162,10
1868.4,9.1695,10
1868.5,9.1197,10
1868.6,9.2642,10
1868.7,9.0466,10
1868.8,9.286,10
1868.9,9.4232,10
1869,9.2024,10
1869.1,9.2285,10
1869.2,9.1421,10
1869.3,9.162,10
1869.4,9.2782,10
1869.5,9.3027,10
1869.6,9.3971,10
1869.7,9.2343,10
1869.8,9.1745,10
1869.9,9.0512,10
1870,9.118,10
1870.1,9.3483,10
1870.2,9.3371,10
1870.3,9.2802,10
1870.4,9.0607,10
1870.5,9.4519,10
1870.6,9.2629,10
1870.7,9.2042,10
1870.8,9.1452,10
1870.9,9.2982,10
1871,9.2226,10
1871.1,9.2156,10
1871.2,9.1989,10
1871.3,9.241,10
1871.4,9.2603,10
1871.5,9.2585,10
1871.6,9.1909,10
1871.7,9.367,10
1871.8,9.268,10
1871.9,9.2592,10
1872,9.1664,10
1872.1,9.091,10
1872.2,9.2655,10
1872.3,9.2298,10
1872.4,9.1989,10
1872.5,9.3565,10
1872.6,9.3091,10
1872.7,9.3942,10
1872.8,9.3869,10
1872.9,9.2598,10
1873,9.3864,10
1873.1,8.9705,10
1873.2,9.234,10
1873.3,9.4868,10
1873.4,9.1887,10
1873.5,9.2189,10
1873.6,9.1637,10
1873.7,9.0224,10
1873.8,9.1571,10
1873.9,9.2184,10
1874,8.9825,10
1874.1,9.1573,10
1874.2,9.3482,10
1874.3,9.3089,10
1874.4,9.246,10
1874.5,9.2645,10
1874.6,9.3536,10
1874.7,9.1466,10
1874.8,9.2935,10
1874.9,9.0629,10
1875,9.062,10
1875.1,9.1357,10
1875.2,9.2153,10
1875.3,9.191,10
1875.4,9.2996,10
1875.5,9.1696,10
1875.6,9.0993,10
1875.7,9.2082,10
1875.8,9.3784,10
1875.9,9.2485,10
1876,9.2865,10
1876.1,9.2317,10
1876.2,9.2365,10
1876.3,9.2676,10
1876.4,9.2061,10
1876.5,9.1996,10
1876.6,9.264,10
1876.7,9.2652,10
1876.8,9.1522,10
1876.9,9.1883,10
1877,9.2135,10
1877.1,9.2815,10
1877.2,9.1987,10
1877.3,9.0153,10
1877.4,9.2608,10
1877.5,9.4101,10
1877.6,9.118,10
1877.7,9.344,10
1877.8,9.2497,10
1877.9,9.1943,10
1878,9.3851,10
1878.1,9.3005,10
1878.2,9.2753,10
1878.3,9.2894,10
1878.4,9.2135,10
1878.5,9.2354,10
1878.6,9.0937,10
1878.7,9.3694,10
1878.8,9.289,10
1878.9,9.1319,10
1879,9.2873,10
1879.1,9.2218,10
1879.2,9.2942,10
1879.3,9.1765,10
1879.4,9.1402,10
1879.5,9.1411,10
1879.6,9.2306,10
1879.7,9.3883,10
1879.8,9.3048,10
1879.9,9.3622,10
1880,9.3523,10
1880.1,9.2023,10
1880.2,9.3054,10
1880.3,9.3406,10
1880.4,9.3483,10
1880.5,9.4199,10
1880.6,9.0919,10
1880.7,9.2891,10
1880.8,9.1803,10
1880.9,9.3479,10
1881,9.173,10
1881.1,9.2189,10
1881.2,9.2455,10
1881.3,8.9711,10
1881.4,9.2933,10
1881.5,9.3826,10
1881.6,9.1451,10
1881.7,9.261,10
1881.8,9.27,10
1881.9,9.3942,10
1882,9.2786,10
1882.1,9.2329,10
1882.2,9.2597,10
1882.3,9.078,10
1882.4,9.2513,10
1882.5,9.2223,10
1882.6,9.4291,10
1882.7,9.017,10
1882.8,9.1068,10
1882.9,9.2348,10
1883,9.0351,10
1883.1,9.0433,10
1883.2,9.217,10
1883.3,9.2547,10
1883.4,9.2572,10
1883.5,9.1993,10
1883.6,9.3973,10
1883.7,9.1866,10
1883.8,9.3412,10
1883.9,9.2589,10
1884,9.1207,10
1884.1,9.2931,10
1884.2,9.2012,10
1884.3,9.318,10
1884.4,9.2393,10
1884.5,9.1727,10
1884.6,9.1848,10
1884.7,9.2144,10
1884.8,9.1393,10
1884.9,9.1743,10
1885,9.2379,10
1885.1,9.1533,10
1885.2,9.3466,10
1885.3,9.1989,10
1885.4,9.3144,10
1885.5,9.3277,10
1885.6,9.3118,10
1885.7,9.379,10
1885.8,9.249,10
1885.9,9.1536,10
1886,9.1663,10
1886.1,9.2357,10
1886.2,9.2152,10
1886.3,9.1378,10
1886.4,9.2934,10
1886.5,9.3568,10
1886.6,9.3416,10
1886.7,9.2755,10
1886.8,9.1312,10
1886.9,9.3206,10
1887,9.3637,10
1887.1,9.2945,10
1887.2,9.3106,10
1887.3,9.1317,10
1887.4,9.2321,10
1887.5,9.2553,10
1887.6,9.1518,10
1887.7,9.409,10
1887.8,9.1207,10
1887.9,9.4318,10
1888,9.2457,10
1888.1,9.2145,10
1888.2,9.3354,10
1888.3,9.159,10
1888.4,8.9958,10
1888.5,9.352,10
1888.6,9.1448,10
1888.7,9.2235,10
1888.8,9.0554,10
1888.9,9.3558,10
1889,9.1178,10
1889.1,9.3184,10
1889.2,9.1696,10
1889.3,9.2134,10
1889.4,9.2316,10
1889.5,9.3042,10
1889.6,9.2041,10
1889.7,9.1366,10
1889.8,9.2642,10
1889.9,9.2628,10
1890,9.2556,10
1890.1,9.2615,10
1890.2,9.2437,10
1890.3,9.1363,10
1890.4,9.2062,10
1890.5,9.2696,10
1890.6,9.1652,10
1890.7,9.4059,10
1890.8,9.1258,10
1890.9,9.3541,10
1891,9.3627,10
1891.1,9.2001,10
1891.2,9.2621,10
1891.3,9.3216,10
1891.4,9.2049,10
1891.5,9.2337,10
1891.6,9.3534,10
1891.7,9.3064,10
1891.8,9.1544,10
1891.9,9.2018,10
1892,9.267,10
1892.1,9.2442,10
1892.2,9.1603,10
1892.3,9.4008,10
1892.4,9.2417,10
1892.5,9.0091,10
1892.6,9.3431,10
1892.7,9.1354,10
1892.8,9.3355,10
1892.9,9.2171,10
1893,9.2075,10
1893.1,9.2542,10
1893.2,9.3725,10
1893.3,9.5059,10
1893.4,9.1893,10
1893.5,9.346,10
1893.6,9.1445,10
1893.7,9.2598,10
1893.8,9.2403,10
1893.9,9.3075,10
1894,9.5058,10
1894.1,9.1267,10
1894.2,9.1252,10
1894.3,9.2739,10
1894.4,9.3766,10
1894.5,9.201,10
1894.6,9.3175,10
1894.7,9.3684,10
1894.8,9.1178,10
1894.9,9.4577,10
1895,9.275,10
1895.1,9.2172,10
1895.2,9.2642,10
1895.3,9.2155,10
1895.4,9.3625,10
1895.5,9.2556,10
1895.6,9.3822,10
1895.7,9.442,10
1895.8,9.1168,10
1895.9,9.3932,10
1896,9.2033,10
1896.1,9.1969,10
1896.2,9.2499,10
1896.3,9.1834,10
1896.4,9.1474,10
1896.5,9.2501,10
1896.6,8.9989,10
1896.7,9.3455,10
1896.8,9.363,10
1896.9,9.4819,10
1897,9.2567,10
1897.1,9.2285,10
1897.2,9.1628,10
1897.3,9.1801,10
1897.4,9.279,10
1897.5,9.3998,10
1897.6,9.3843,10
1897.7,9.3131,10
1897.8,9.3493,10
1897.9,9.0906,10
1898,9.386,10
1898.1,9.5076,10
1898.2,9.2654,10
1898.3,9.1578,10
1898.4,9.2499,10
1898.5,9.237,10
1898.6,9.4037,10
1898.7,9.3447,10
1898.8,9.0867,10
1898.9,9.2416,10
1899,9.2168,10
1899.1,9.2341,10
1899.2,9.2263,10
1899.3,9.2726,10
1899.4,9.1363,10
1899.5,9.2946,10
1899.6,9.2546,10
1899.7,9.3258,10
1899.8,9.1957,10
1899.9,9.1411,10
1900,9.2165,10
1900.1,9.5033,10
1900.2,9.3568,10
1900.3,9.2356,10
1900.4,9.2528,10
1900.5,9.3211,10
1900.6,9.2756,10
1900.7,9.2867,10
1900.8,9.2018,10
1900.9,9.3343,10
1901,8.9196,10
1901.1,9.1633,10
1901.2,9.1284,10
1901.3,9.2185,10
1901.4,9.1061,10
1901.5,9.2884,10
1901.6,9.4548,10
1901.7,9.2286,10
1901.8,9.1024,10
1901.9,9.2492,10
1902,9.2625,10
1902.1,9.1634,10
1902.2,9.1833,10
1902.3,9.383,10
1902.4,9.4097,10
1902.5,9.2131,10
1902.6,9.1314,10
1902.7,9.2334,10
1902.8,9.2502,10
1902.9,9.2074,10
1903,9.1784,10
1903.1,9.3869,10
1903.2,9.2648,10
1903.3,9.2275,10
1903.4,9.3283,10
1903.5,9.3399,10
1903.6,9.2078,10
1903.7,9.1983,10
1903.8,9.215,10
1903.9,9.3838,10
1904,9.263,10
1904.1,9.3243,10
1904.2,9.2969,10
1904.3,9.1421,10
1904.4,9.362,10
1904.5,9.2565,10
1904.6,9.2509,10
1904.7,9.3637,10
1904.8,9.4592,10
1904.9,9.2586,10
1905,9.3721,10
1905.1,9.3777,10
1905.2,9.3049,10
1905.3,9.3113,10
1905.4,9.13,10
1905.5,9.2628,10
1905.6,9.3772,10
1905.7,9.3239,10
1905.8,9.3877,10
1905.9,9.4959,10
1906,9.14,10
1906.1,9.3752,10
1906.2,9.2933,10
1906.3,9.1923,10
1906.4,9.3528,10
1906.5,9.1123,10
1906.6,9.1922,10
1906.7,9.184,10
1906.8,9.418,10
1906.9,9.2806,10
1907,9.3014,10
1907.1,9.1323,10
1907.2,9.2419,10
1907.3,9.3369,10
1907.4,9.2527,10
1907.5,9.3333,10
1907.6,9.1847,10
1907.7,9.2621,10
1907.8,9.0313,10
1907.9,9.2262,10
1908,9.3621,10
1908.1,9.2813,10
1908.2,9.1214,10
1908.3,9.1889,10
1908.4,9.2421,10
1908.5,9.4023,10
1908.6,9.1307,10
1908.7,9.3488,10
1908.8,9.3256,10
1908.9,9.3161,10
1909,9.3935,10
1909.1,9.0491,10
1909.2,9.2068,10
1909.3,9.2537,10
1909.4,9.0475,10
1909.5,9.4269,10
1909.6,9.3612,10
1909.7,9.3321,10
1909.8,9.1764,10
1909.9,9.1911,10
1910,9.2256,10
1910.1,9.0671,10
1910.2,9.2776,10
1910.3,9.3239,10
1910.4,9.3702,10
1910.5,9.5468,10
1910.6,9.2256,10
1910.7,9.1255,10
1910.8,9.2719,10
1910.9,9.3094,10
1911,9.2816,10
1911.1,9.2865,10
1911.2,9.163,10
1911.3,9.3227,10
1911.4,9.3635,10
1911.5,9.2674,10
1911.6,9.2395,10
1911.7,9.3351,10
1911.8,9.2275,10
1911.9,9.2967,10
1912,9.5126,10
1912.1,9.2432,10
1912.2,9.1535,10
1912.3,9.0206,10
1912.4,9.2514,10
1912.5,9.3827,10
1912.6,9.1626,10
1912.7,9.3112,10
1912.8,9.2068,10
1912.9,9.1113,10
1913,9.2554,10
1913.1,9.3049,10
1913.2,9.306,10
1913.3,9.2601,10
1913.4,9.2759,10
1913.5,9.1812,10
1913.6,9.194,10
1913.7,9.32,10
1913.8,9.3839,10
1913.9,9.1003,10
1914,9.3901,10
1914.1,9.3752,10
1914.2,9.2298,10
1914.3,9.1353,10
1914.4,9.4303,10
1914.5,9.2615,10
1914.6,9.3066,10
1914.7,9.2893,10
1914.8,9.3402,10
1914.9,9.2106,10
1915,9.3078,10
1915.1,9.4786,10
1915.2,9.3108,10
1915.3,9.4857,10
1915.4,9.3334,10
1915.5,9.3435,10
1915.6,9.4094,10
1915.7,9.43,10
1915.8,9.2927,10
1915.9,9.512,10
1916,9.3344,10
1916.1,9.2391,10
1916.2,9.1879,10
1916.3,9.2733,10
1916.4,9.1067,10
1916.5,9.4675,10
1916.6,9.2954,10
1916.7,9.1165,10
1916.8,9.4158,10
1916.9,9.2406,10
1917,9.1533,10
1917.1,9.1408,10
1917.2,9.174,10
1917.3,9.1464,10
1917.4,9.1504,10
1917.5,9.2725,10
1917.6,9.4528,10
1917.7,9.4029,10
1917.8,9.4267,10
1917.9,9.2549,10
1918,9.2868,10
1918.1,9.3443,10
1918.2,9.2324,10
1918.3,9.4357,10
1918.4,9.2996,10
1918.5,9.2885,10
1918.6,9.271,10
1918.7,9.3495,10
1918.8,9.4005,10
1918.9,9.2118,10
1919,9.2668,10
1919.1,9.162,10
1919.2,9.4274,10
1919.3,9.2845,10
1919.4,9.4544,10
1919.5,9.4781,10
1919.6,9.3133,10
1919.7,9.3212,10
1919.8,9.2109,10
1919.9,9.1159,10
1920,9.2561,10
1920.1,9.4098,10
1920.2,9.2148,10
1920.3,9.2167,10
1920.4,9.3118,10
1920.5,9.3671,10
1920.6,9.2245,10
1920.7,9.3982,10
1920.8,9.2753,10
1920.9,9.2474,10
1921,9.3614,10
1921.1,9.398,10
1921.2,9.3367,10
1921.3,9.259,10
1921.4,9.2809,10
1921.5,9.2702,10
1921.6,9.1622,10
1921.7,9.1472,10
1921.8,9.4609,10
1921.9,9.4364,10
1922,9.3741,10
1922.1,9.2981,10
1922.2,9.4804,10
1922.3,9.3474,10
1922.4,9.3405,10
1922.5,9.4278,10
1922.6,9.1547,10
1922.7,9.2462,10
1922.8,9.3749,10
1922.9,9.2352,10
1923,9.2552,10
1923.1,9.3079,10
1923.2,9.2941,10
1923.3,9.3708,10
1923.4,9.4104,10
1923.5,9.2431,10
1923.6,9.2574,10
1923.7,9.3317,10
1923.8,9.3663,10
1923.9,9.2204,10
1924,9.3321,10
1924.1,9.233,10
1924.2,9.3382,10
1924.3,9.1726,10
1924.4,9.4119,10
1924.5,9.2089,10
1924.6,9.2659,10
1924.7,9.2353,10
1924.8,9.3169,10
1924.9,9.3742,10
1925,9.4496,10
1925.1,9.0621,10
1925.2,9.2948,10
1925.3,9.2212,10
1925.4,9.3017,10
1925.5,9.274,10
1925.6,9.2069,10
1925.7,9.4233,10
1925.8,9.2138,10
1925.9,9.309,10
1926,9.2496,10
1926.1,9.4022,10
1926.2,9.2435,10
1926.3,9.4362,10
1926.4,9.3017,10
1926.5,9.3626,10
1926.6,9.2296,10
1926.7,9.0863,10
1926.8,9.3518,10
1926.9,9.0782,10
1927,9.3648,10
1927.1,9.2169,10
1927.2,9.3648,10
1927.3,9.2295,10
1927.4,9.2918,10
1927.5,9.4865,10
1927.6,9.2908,10
1927.7,9.2004,10
1927.8,9.4243,10
1927.9,9.2947,10
1928,9.3414,10
1928.1,9.3142,10
1928.2,9.3173,10
1928.3,9.1063,10
1928.4,9.1653,10
1928.5,9.4016,10
1928.6,9.2765,10
1928.7,9.1612,10
1928.8,9.4597,10
1928.9,9.4019,10
1929,9.2142,10
1929.1,9.0586,10
1929.2,9.3035,10
1929.3,9.318,10
1929.4,9.1602,10
1929.5,9.4095,10
1929.6,9.2987,10
1929.7,9.3122,10
1929.8,9.2662,10
1929.9,9.2761,10
1930,9.1727,10
1930.1,9.3248,10
1930.2,9.3441,10
1930.3,9.336,10
1930.4,9.4153,10
1930.5,9.4407,10
1930.6,9.2859,10
1930.7,9.3022,10
1930.8,9.3039,10
1930.9,9.285,10
1931,9.3473,10
1931.1,9.1659,10
1931.2,9.3816,10
1931.3,9.3566,10
1931.4,9.32,10
1931.5,9.2863,10
1931.6,9.148,10
1931.7,9.3834,10
1931.8,9.3081,10
1931.9,9.2439,10
1932,9.3148,10
1932.1,9.2193,10
1932.2,9.4463,10
1932.3,9.3158,10
1932.4,9.2055,10
1932.5,9.3439,10
1932.6,9.2962,10
1932.7,9.249,10
1932.8,9.2962,10
1932.9,9.1979,10
1933,9.2988,10
1933.1,9.3761,10
1933.2,9.1969,10
1933.3,9.1435,10
1933.4,9.5166,10
1933.5,9.3693,10
1933.6,9.4217,10
1933.7,9.3954,10
1933.8,9.2329,10
1933.9,9.2075,10
1934,9.2363,10
1934.1,9.2802,10
1934.2,9.4233,10
1934.3,9.2568,10
1934.4,9.4686,10
1934.5,9.3904,10
1934.6,9.3208,10
1934.7,9.1015,10
1934.8,9.2216,10
1934.9,9.3733,10
1935,9.343,10
1935.1,9.345,10
1935.2,9.2721,10
1935.3,9.3686,10
1935.4,9.4783,10
1935.5,9.3661,10
1935.6,9.2659,10
1935.7,9.2063,10
1935.8,9.3605,10
1935.9,9.3389,10
1936,9.2701,10
1936.1,9.1372,10
1936.2,9.4675,10
1936.3,9.3837,10
1936.4,9.3747,10
1936.5,9.4348,10
1936.6,9.3456,10
1936.7,9.3459,10
1936.8,9.4407,10
1936.9,9.3846,10
1937,9.1241,10
1937.1,9.1204,10
1937.2,9.6214,10
1937.3,9.4346,10
1937.4,9.2497,10
1937.5,9.2099,10
1937.6,9.1821,10
1937.7,9.4004,10
1937.8,9.4697,10
1937.9,9.2966,10
1938,9.2759,10
1938.1,9.3719,10
1938.2,9.4707,10
1938.3,9.3271,10
1938.4,9.3296,10
1938.5,9.1477,10
1938.6,9.3141,10
1938.7,9.307,10
1938.8,9.3433,10
1938.9,9.1957,10
1939,9.0385,10
1939.1,9.3559,10
1939.2,9.3686,10
1939.3,9.196,10
1939.4,9.2841,10
1939.5,9.3368,10
1939.6,9.3967,10
1939.7,9.1489,10
1939.8,9.2976,10
1939.9,9.1479,10
1940,9.4885,10
1940.1,9.2991,10
1940.2,9.4114,10
1940.3,9.3732,10
1940.4,9.1695,10
1940.5,9.522,10
1940.6,9.3842,10
1940.7,9.3193,10
1940.8,9.2407,10
1940.9,9.3057,10
1941,9.3363,10
1941.1,9.2159,10
1941.2,9.1351,10
1941.3,9.2712,10
1941.4,9.2714,10
1941.5,9.1718,10
1941.6,9.4093,10
1941.7,9.3424,10
1941.8,9.34,10
1941.9,9.4265,10
1942,9.3646,10
1942.1,9.2754,10
1942.2,9.4301,10
1942.3,9.1653,10
1942.4,9.3781,10
1942.5,9.2688,10
1942.6,9.5076,10
1942.7,9.2031,10
1942.8,9.4038,10
1942.9,9.4649,10
1943,9.4252,10
1943.1,9.3403,10
1943.2,9.4468,10
1943.3,9.3295,10
1943.4,9.3325,10
1943.5,9.335,10
1943.6,9.4729,10
1943.7,9.3401,10
1943.8,9.4037,10
1943.9,9.4135,10
1944,9.3854,10
1944.1,9.2049,10
1944.2,9.2122,10
1944.3,9.1651,10
1944.4,9.1968,10
1944.5,9.1431,10
1944.6,9.2696,10
1944.7,9.4114,10
1944.8,9.3458,10
1944.9,9.3655,10
1945,9.4513,10
1945.1,9.2711,10
1945.2,9.3849,10
1945.3,9.3998,10
1945.4,9.3072,10
1945.5,9.2685,10
1945.6,9.2927,10
1945.7,9.2835,10
1945.8,9.2365,10
1945.9,9.3489,10
1946,9.4361,10
1946.1,9.3507,10
1946.2,9.3219,10
1946.3,9.2159,10
1946.4,9.3788,10
1946.5,9.3006,10
1946.6,9.4719,10
1946.7,9.2785,10
1946.8,9.2386,10
1946.9,9.2291,10
1947,9.2925,10
1947.1,9.3698,10
1947.2,9.2286,10
1947.3,9.3881,10
1947.4,9.4384,10
1947.5,9.3418,10
1947.6,9.3892,10
1947.7,9.5972,10
1947.8,9.2452,10
1947.9,9.174,10
1948,9.2133,10
1948.1,9.3261,10
1948.2,9.2871,10
1948.3,9.3432,10
1948.4,9.2686,10
1948.5,9.2828,10
1948.6,9.3892,10
1948.7,9.329,10
1948.8,9.2501,10
1948.9,9.2623,10
1949,9.3675,10
1949.1,9.17,10
1949.2,9.3995,10
1949.3,9.3968,10
1949.4,9.1965,10
1949.5,9.2804,10
1949.6,9.3171,10
1949.7,9.364,10
1949.8,9.4342,10
1949.9,9.2799,10
1950,9.3638,10
1950.1,9.2834,10
1950.2,9.5319,10
1950.3,9.3604,10
1950.4,9.4073,10
1950.5,9.5355,10
1950.6,9.4244,10
1950.7,9.2592,10
1950.8,9.4066,10
1950.9,9.3224,10
1951,9.3596,10
1951.1,9.3656,10
1951.2,9.2969,10
1951.3,9.4021,10
1951.4,9.1134,10
1951.5,9.285,10
1951.6,9.3955,10
1951.7,9.2245,10
1951.8,9.1831,10
1951.9,9.3815,10
1952,9.1458,10
1952.1,9.3498,10
1952.2,9.3364,10
1952.3,9.3898,10
1952.4,9.4842,10
1952.5,9.4744,10
1952.6,9.3087,10
1952.7,9.4536,10
1952.8,9.3095,10
1952.9,9.5087,10
1953,9.467,10
1953.1,9.27,10
1953.2,9.3692,10
1953.3,9.4216,10
1953.4,9.4939,10
1953.5,9.3636,10
1953.6,9.2708,10
1953.7,9.3669,10
1953.8,9.1764,10
1953.9,9.3169,10
1954,9.4256,10
1954.1,9.2692,10
1954.2,9.4556,10
1954.3,9.3519,10
1954.4,9.5791,10
1954.5,9.2826,10
1954.6,9.3315,10
1954.7,9.2187,10
1954.8,9.2285,10
1954.9,9.2068,10
1955,9.1964,10
1955.1,9.4374,10
1955.2,9.2318,10
1955.3,9.2766,10
1955.4,9.0807,10
1955.5,9.1066,10
1955.6,9.2744,10
1955.7,9.3605,10
1955.8,9.3872,10
1955.9,9.3372,10
1956,9.4205,10
1956.1,9.2818,10
1956.2,9.3353,10
1956.3,9.2873,10
1956.4,9.2538,10
1956.5,9.3381,10
1956.6,9.3581,10
1956.7,9.3761,10
1956.8,9.2777,10
1956.9,9.3108,10
1957,9.4431,10
1957.1,9.1017,10
1957.2,9.2873,10
1957.3,9.3676,10
1957.4,9.4926,10
1957.5,9.4001,10
1957.6,9.3918,10
1957.7,9.45,10
1957.8,9.1005,10
1957.9,9.1713,10
1958,9.2715,10
1958.1,9.375,10
1958.2,9.404,10
1958.3,9.4387,10
1958.4,9.3136,10
1958.5,9.3378,10
1958.6,9.3524,10
1958.7,9.2637,10
1958.8,9.3267,10
1958.9,9.4035,10
1959,9.1296,10
1959.1,9.3356,10
1959.2,9.4749,10
1959.3,9.3922,10
1959.4,9.4182,10
1959.5,9.3812,10
1959.6,9.3659,10
1959.7,9.5641,10
1959.8,9.3403,10
1959.9,9.2496,10
1960,9.5118,10
1960.1,9.4282,10
1960.2,9.356,10
1960.3,9.3438,10
1960.4,9.3848,10
1960.5,9.2324,10
1960.6,9.3177,10
1960.7,9.2287,10
1960.8,9.2647,10
1960.9,9.2817,10
1961,9.1213,10
